"journal_entry_id","line_item","company_id","account_id","description","debit","credit"
4729,3,1,589,"Invoice Payment K 1127",2863.73,0.0
4730,1,1,473,"INT.0084684008      Payment  September 2018",99000.0,0.0
4730,2,1,356,"INT.0084684008      Payment  September 2018",0.0,99000.0
4731,1,1,827,"I-4941",86206.9,0.0
4731,2,1,817,"I-4941    ",13793.1,0.0
4731,3,1,356,"INT. 08010521209  JJ CUSTOMER BUSINESS DEVELOPMENT, INC September´2018.",0.0,100000.0
4732,1,1,799,"September 2018.",2175.17,0.0
4732,2,1,356,"INT.0070369020  debit Card Pymnt 9036  September´2018.",0.0,2175.17
4733,1,1,827,"I-4882",86206.9,0.0
4733,2,1,817,"I-4882    ",13793.1,0.0
4733,3,1,356,"INT. 1157036912  JJ CUSTOMER BUSINESS DEVELOPMENT, INC September´2018.",0.0,100000.0
4734,1,1,588,"Online Banking fee",250.0,0.0
4734,2,1,356,"Online Banking fee",0.0,250.0
4734,3,1,588,"Online Banking fee",20.0,0.0
4734,4,1,356,"Online Banking fee",0.0,20.0
4734,5,1,817,"Online Banking fee",43.2,0.0
4734,6,1,356,"Online Banking fee",0.0,43.2
4734,7,1,588,"Bank fee - wire transfer fee",578.04,0.0
4734,8,1,356,"Bank fee - wire transfer fee",0.0,578.04
4734,9,1,817,"Tax from wire transfer fees",92.49,0.0
4734,10,1,356,"Tax from wire transfer fees",0.0,92.49
4735,1,1,569,"FITH MEXICO AXTEL",623.0,0.0
4735,2,1,799,"FITH MEXICO AXTEL",0.0,623.0
4735,3,1,637,"A2 HOSTING",175.04,0.0
4735,4,1,799,"A2 HOSTING",0.0,175.04
4735,5,1,637,"LYFT*RIDE TUE",673.55,0.0
4735,6,1,799,"LYFT*RIDE TUE",0.0,673.55
4735,7,1,637,"LYFT*RIDE THU",60.47,0.0
4735,8,1,799,"LYFT*RIDE THU",0.0,60.47
4735,9,1,637,"LYFT RIDE FRI",75.25,0.0
4735,10,1,799,"LYFT RIDE FRI",0.0,75.25
4735,11,1,637,"LYFT RIDE SAT",67.29,0.0
4735,12,1,799,"LYFT RIDE SAT",0.0,67.29
4735,13,1,637,"LYFT RIDE TUE",96.91,0.0
4735,14,1,799,"LYFT RIDE TUE",0.0,96.91
4735,15,1,637,"A2 HOSTING",166.79,0.0
4735,16,1,799,"A2 HOSTING",0.0,166.79
4735,17,1,637,"HP*INSTANT INK",62.42,0.0
4735,18,1,799,"HP*INSTANT INK",0.0,62.42
4736,1,1,819,"I-K1130",107305.71,0.0
4736,2,1,818,"I-K1130",0.0,107305.71
4736,3,1,780,"I-K1129",138093.15,0.0
4736,4,1,778,"I-K1129",0.0,138093.15
4737,1,1,588,"Online Banking fee",1.0,0.0
4737,2,1,356,"Online Banking fee",0.0,1.0
4738,1,1,356,"Invoice Payment K1128 Y K1129",238817.0,0.0
4738,2,1,780,"Invoice K 1128",0.0,134195.07
4738,3,1,784,"Invoice K 1128",13287.45,0.0
4738,4,1,589,"Invoice K 1128",1515.92,0.0
4738,5,1,780,"Invoice K 1129",0.0,138093.15
4738,6,1,784,"Invoice K 1129",13253.85,0.0
4738,7,1,589,"Invoice K 1129",5414.0,0.0
4739,1,1,827,"I-5082",86206.9,0.0
4739,2,1,817,"I-5082    ",13793.1,0.0
4739,3,1,356,"INT. 6437123808  JJ CUSTOMER BUSINESS DEVELOPMENT, INC October´2018.",0.0,100000.0
4740,1,1,827,"I-4999",94827.59,0.0
4740,2,1,817,"I-4999    ",15172.41,0.0
4740,3,1,356,"CHQ1096  xxx",0.0,110000.0
4741,1,1,827,"I-4992",77586.21,0.0
4741,2,1,817,"I-4992   ",12413.79,0.0
4741,3,1,356,"INT. 6096879508  JJ CUSTOMER BUSINESS DEVELOPMENT, INC October 2018",0.0,90000.0
4742,1,1,799,"October 2018.",2000.72,0.0
4742,2,1,356,"INT.0046914010  debit Card Pymnt 9036  October´2018.",0.0,2000.72
4743,1,1,356,"LOAN October 2018.",20000.0,0.0
4743,2,1,473,"LOAN October 2018.",0.0,20000.0
4744,1,1,473,"LOAN October 2018.",20000.0,0.0
4744,2,1,356,"LOAN October 2018.",0.0,20000.0
4745,1,1,822,"Loan re-payment",100000.0,0.0
4745,2,1,356,"Loan re-payment",0.0,100000.0
4746,1,1,356,"Loan ZYX October 2018.",100000.0,0.0
4746,2,1,822,"Loan ZYX October 2018.",0.0,100000.0
4747,1,1,588,"Online Banking fee",250.0,0.0
4747,2,1,356,"Online Banking fee",0.0,250.0
4747,3,1,588,"Online Banking fee",10.0,0.0
4747,4,1,356,"Online Banking fee",0.0,10.0
4747,5,1,817,"Online Banking fee",41.6,0.0
4747,6,1,356,"Online Banking fee",0.0,41.6
4748,1,1,819,"I-K1131",107286.74,0.0
4748,2,1,818,"I-K1131",0.0,107286.74
4748,3,1,780,"I-K1132",134628.19,0.0
4748,4,1,778,"I-K1132",0.0,134628.19
4749,1,1,356,"Invoice Payment K1130 Y K1131",212661.05,0.0
4749,2,1,819,"Invoice Payment K 1130",0.0,107305.71
4749,3,1,589,"Invoice Payment K 1130",2277.92,0.0
4749,4,1,819,"Invoice Payment K 1131",0.0,107286.74
4749,5,1,585,"Invoice Payment K 1131",0.0,346.52
4750,1,1,827,"I-5171",86206.9,0.0
4750,2,1,817,"I-5171   ",13793.1,0.0
4750,3,1,356,"INT. 1473757112  JJ CUSTOMER BUSINESS DEVELOPMENT, INC Nov. 2018",0.0,100000.0
4751,1,1,356,"",0.0,0.0
4752,1,1,799,"Nov.'2018",3581.22,0.0
4752,2,1,356,"INT.0023407012  debit Card Pymnt 9036  Nov.´2018",0.0,3581.22
4753,1,1,637,"FITH MEXICO AXTEL",659.0,0.0
4753,2,1,799,"FITH MEXICO AXTEL",0.0,659.0
4753,3,1,637,"LYFT*RIDE WED",96.86,0.0
4753,4,1,799,"LYFT*RIDE WED",0.0,96.86
4753,5,1,637,"LYFT*RIDE TUE",105.27,0.0
4753,6,1,799,"LYFT*RIDE TUE",0.0,105.27
4753,7,1,637,"A2 HOSTING",175.04,0.0
4753,8,1,799,"A2 HOSTING",0.0,175.04
4753,9,1,637,"LYFT RIDE FRI",81.09,0.0
4753,10,1,799,"LYFT RIDE FRI",0.0,81.09
4753,11,1,637,"LYFT RIDE TUE",94.25,0.0
4753,12,1,799,"LYFT RIDE TUE",0.0,94.25
4753,13,1,637,"LYFT RIDE TUE",91.4,0.0
4753,14,1,799,"LYFT RIDE TUE",0.0,91.4
4753,15,1,637,"LYFT*RIDE TUE",81.21,0.0
4753,16,1,799,"LYFT*RIDE TUE",0.0,81.21
4753,17,1,637,"LYFT*RIDE WED",72.44,0.0
4753,18,1,799,"LYFT*RIDE WED",0.0,72.44
4753,19,1,637,"LYFT*RIDE THU",76.92,0.0
4753,20,1,799,"LYFT*RIDE THU",0.0,76.92
4753,21,1,637,"LYFT*RIDE THU",69.17,0.0
4753,22,1,799,"LYFT*RIDE THU",0.0,69.17
4753,23,1,637,"LYFT*RIDE THU",244.85,0.0
4753,24,1,799,"LYFT*RIDE THU",0.0,244.85
4753,25,1,637,"LYFT*RIDE THU",143.24,0.0
4753,26,1,799,"LYFT*RIDE THU",0.0,143.24
4753,27,1,637,"LYFT*RIDE THU",267.3,0.0
4753,28,1,799,"LYFT*RIDE THU",0.0,267.3
4753,29,1,637,"LYFT*RIDE FRI",238.73,0.0
4753,30,1,799,"LYFT*RIDE FRI",0.0,238.73
4753,31,1,637,"LYFT*RIDE SAT",96.51,0.0
4753,32,1,799,"LYFT*RIDE SAT",0.0,96.51
4753,33,1,637,"LYFT*RIDE SAT",96.97,0.0
4753,34,1,799,"LYFT*RIDE SAT",0.0,96.97
4753,35,1,637,"A2 HOSTING",166.79,0.0
4753,36,1,799,"A2 HOSTING",0.0,166.79
4753,37,1,637,"LYFT*RIDE TUE",112.8,0.0
4753,38,1,799,"LYFT*RIDE TUE",0.0,112.8
4753,39,1,637,"LYFT*RIDE TUE",98.49,0.0
4753,40,1,799,"LYFT*RIDE TUE",0.0,98.49
4753,41,1,637,"HP*INSTANT INK",67.7,0.0
4753,42,1,799,"HP*INSTANT INK",0.0,67.7
4754,1,1,819,"I-K1134",107286.65,0.0
4754,2,1,818,"I-K1134",0.0,107286.65
4754,3,1,780,"I-K1133",145311.82,0.0
4754,4,1,778,"I-K1133",0.0,145311.82
4754,5,1,359,"I-K1133",0.0,0.0
4754,6,1,837,"I-K1135",12071.34,0.0
4754,7,1,838,"I-K1135",0.0,12071.34
4755,1,1,706,"I/F570",676.72,0.0
4755,2,1,817,"I/F570",108.28,0.0
4755,3,1,356,"Travel expenses",0.0,875.0
4755,4,1,706,"I/F570",90.0,0.0
4755,5,1,706,"",0.01,0.0
4755,6,1,356,"",0.0,0.01
4756,1,1,588,"Online Banking fee",250.0,0.0
4756,2,1,356,"Online Banking fee",0.0,250.0
4756,3,1,588,"Bank fee - checkbook",15.0,0.0
4756,4,1,356,"Bank fee - checkbook",0.0,15.0
4756,5,1,817,"Tax from checkbook fees",2.4,0.0
4756,6,1,356,"Tax from checkbook fees",0.0,2.4
4756,7,1,588,"Online Banking fee",15.0,0.0
4756,8,1,356,"Online Banking fee",0.0,15.0
4756,9,1,817,"Tax from online banking",42.4,0.0
4756,10,1,356,"Tax from online banking",0.0,42.4
4757,1,1,356,"Invoice Payment K1138 Y K1133",262609.75,0.0
4757,2,1,780,"Invoice K 1132",0.0,134628.19
4757,3,1,784,"Invoice K 1132",14588.99,0.0
4757,4,1,589,"Invoice K 1132",0.0,11271.02
4757,5,1,780,"Invoice K 1133",0.0,145311.02
4757,6,1,784,"Invoice K 1133",14588.99,0.0
4757,7,1,585,"Invoice K 1133",0.0,577.5
4758,1,1,827,"I-5253",30172.41,0.0
4758,2,1,817,"I-5253   ",4827.59,0.0
4758,3,1,356,"INT. 9374789310  JJ CUSTOMER BUSINESS DEVELOPMENT, INC December 2018",0.0,35000.0
4759,1,1,827,"I-5234",86206.9,0.0
4759,2,1,817,"I-5234   ",13793.1,0.0
4759,3,1,356,"INT. 3790476518  JJ CUSTOMER BUSINESS DEVELOPMENT, INC December 2018",0.0,100000.0
4760,1,1,827,"I-5282",86206.9,0.0
4760,2,1,817,"I-5282   ",13793.1,0.0
4760,3,1,356,"INT. 1572347614  JJ CUSTOMER BUSINESS DEVELOPMENT, INC December 2018",0.0,100000.0
4761,1,1,827,"I-5319",21658.08,0.0
4761,2,1,817,"I-5319   ",3465.29,0.0
4761,3,1,356,"INT. 9456673310  JJ CUSTOMER BUSINESS DEVELOPMENT, INC December 2018",0.0,25123.37
4762,1,1,827,"I-5235",20382.53,0.0
4762,2,1,817,"I-5235   ",3261.2,0.0
4762,3,1,356,"INT. 7168395308  JJ CUSTOMER BUSINESS DEVELOPMENT, INC December 2018",0.0,23643.73
4763,1,1,799,"Dec-18",3136.03,0.0
4763,2,1,356,"INT.009835010  debit Card Pymnt 9036  December´2018.",0.0,3136.03
4764,1,1,637,"FITH MEXICO AXTEL",660.0,0.0
4764,2,1,799,"FITH MEXICO AXTEL",0.0,660.0
4764,3,1,637,"A2 HOSTING",175.04,0.0
4764,4,1,799,"A2 HOSTING",0.0,175.04
4764,5,1,637,"LYFT*RIDE FRI",770.49,0.0
4764,6,1,799,"LYFT*RIDE FRI",0.0,770.49
4764,7,1,835,"Annual fee",10389.92,0.0
4764,8,1,799,"Annual fee",0.0,10389.92
4764,9,1,637,"HP INSTANT INK",65.55,0.0
4764,10,1,799,"HP INSTANT INK",0.0,65.55
4765,1,1,839,"I/AKKY1",995.53,0.0
4765,2,1,817,"I/AKKY156659",159.29,0.0
4765,3,1,640,"Web master payment",0.0,1154.82
4766,1,1,819,"I-K1136",107286.71,0.0
4766,2,1,818,"I-K1136",0.0,107286.71
4766,3,1,819,"I-K1137",107286.71,0.0
4766,4,1,818,"I-K1137",0.0,107286.71
4766,5,1,780,"I-K1138",135710.99,0.0
4766,6,1,778,"I-K1138",0.0,135710.99
4767,1,1,588,"Online Banking fee",250.0,0.0
4767,2,1,356,"Online Banking fee",0.0,250.0
4767,3,1,588,"Online Banking fee",5.0,0.0
4767,4,1,356,"Online Banking fee",0.0,5.0
4767,5,1,817,"Tax from checkbook fees",40.8,0.0
4767,6,1,356,"Tax from checkbook fees",0.0,40.8
4768,1,1,356,"Invoice Payment K1138",129446.14,0.0
4768,2,1,780,"Invoice K 1138",0.0,135710.99
4768,3,1,784,"Invoice K 1138",14349.76,0.0
4768,4,1,585,"Invoice K 1138",0.0,8084.91
4769,1,1,824,"I/359249",303900.0,0.0
4769,2,1,640,"School of Graduates   December 2018.",0.0,303900.0
4773,1,1,778,"FY Closing - bringing accout balance to zero 2019",1650404.48,0.0
4773,2,1,818,"FY Closing - bringing accout balance to zero 2019",1287458.95,0.0
4773,3,1,838,"FY Closing - bringing accout balance to zero 2019",12071.34,0.0
4773,4,1,824,"FY Closing - bringing accout balance to zero 2019",0.0,303900.0
4773,5,1,827,"FY Closing - bringing accout balance to zero 2019",0.0,1807222.55
4773,6,1,834,"FY Closing - bringing accout balance to zero 2019",0.0,19520.0
4773,7,1,835,"FY Closing - bringing accout balance to zero 2019",0.0,11534.92
4773,8,1,569,"FY Closing - bringing accout balance to zero 2019",0.0,10740.0
4773,9,1,573,"FY Closing - bringing accout balance to zero 2019",0.0,8400.0
4773,10,1,637,"FY Closing - bringing accout balance to zero 2019",0.0,30504.19
4773,11,1,706,"FY Closing - bringing accout balance to zero 2019",0.0,1006.8
4773,12,1,707,"FY Closing - bringing accout balance to zero 2019",0.0,360.53
4773,13,1,817,"FY Closing - bringing accout balance to zero 2019",0.0,291102.13
4773,14,1,833,"FY Closing - bringing accout balance to zero 2019",0.0,21060.0
4773,15,1,839,"FY Closing - bringing accout balance to zero 2019",0.0,995.53
4773,16,1,585,"FY Closing - bringing accout balance to zero 2019",45495.84,0.0
4773,17,1,588,"FY Closing - bringing accout balance to zero 2019",0.0,9611.39
4773,18,1,589,"FY Closing - bringing accout balance to zero 2019",0.0,96714.2
4773,19,1,840,"Retained Earnings",0.0,382758.37
4774,1,1,778,"FY Closing - bringing accout balance to zero 2018",1650404.48,0.0
4774,2,1,818,"FY Closing - bringing accout balance to zero 2018",1287458.95,0.0
4774,3,1,838,"FY Closing - bringing accout balance to zero 2018",12071.34,0.0
4774,4,1,824,"FY Closing - bringing accout balance to zero 2018",0.0,303900.0
4774,5,1,827,"FY Closing - bringing accout balance to zero 2018",0.0,1807222.55
4774,6,1,834,"FY Closing - bringing accout balance to zero 2018",0.0,19520.0
4774,7,1,835,"FY Closing - bringing accout balance to zero 2018",0.0,11534.92
4774,8,1,569,"FY Closing - bringing accout balance to zero 2018",0.0,10740.0
4774,9,1,573,"FY Closing - bringing accout balance to zero 2018",0.0,8400.0
4774,10,1,637,"FY Closing - bringing accout balance to zero 2018",0.0,30504.19
4774,11,1,706,"FY Closing - bringing accout balance to zero 2018",0.0,1006.8
4774,12,1,707,"FY Closing - bringing accout balance to zero 2018",0.0,360.53
4774,13,1,817,"FY Closing - bringing accout balance to zero 2018",0.0,291102.13
4774,14,1,833,"FY Closing - bringing accout balance to zero 2018",0.0,21060.0
4774,15,1,839,"FY Closing - bringing accout balance to zero 2018",0.0,995.53
4774,16,1,585,"FY Closing - bringing accout balance to zero 2018",45495.84,0.0
4774,17,1,588,"FY Closing - bringing accout balance to zero 2018",0.0,9611.39
4774,18,1,589,"FY Closing - bringing accout balance to zero 2018",0.0,96714.2
4774,19,1,840,"Retained Earnings",0.0,382758.37
4775,1,1,827,"I-5448",86206.9,0.0
4775,2,1,817,"I-5448   ",13793.1,0.0
4775,3,1,356,"INT. 0482192630  JJ CUSTOMER BUSINESS DEVELOPMENT, INC January  2019",0.0,100000.0
4776,1,1,827,"I-5449",86206.9,0.0
4776,2,1,817,"I-5449   ",13793.1,0.0
4776,3,1,356,"INT. 0822897211  JJ CUSTOMER BUSINESS DEVELOPMENT, INC January  2019",0.0,100000.0
4777,1,1,799,"January '2019",12061.0,0.0
4777,2,1,356,"INT.0049594009  debit Card Pymnt 9036  January ´2019.",0.0,12061.0
4778,1,1,356,"Loan ABC. January  2019",5000.0,0.0
4778,2,1,473,"Loan ABC. January  2019",0.0,5000.0
4779,1,1,569,"FITH MEXICO AXTEL",660.0,0.0
4779,2,1,799,"FITH MEXICO AXTEL",0.0,660.0
4779,3,1,637,"A2 HOSTING",166.79,0.0
4779,4,1,799,"A2 HOSTING",0.0,166.79
4779,5,1,637,"LYFT RIDE WED",714.63,0.0
4779,6,1,799,"LYFT RIDE WED",0.0,714.63
4779,7,1,637,"LYFT RIDE WED",65.51,0.0
4779,8,1,799,"LYFT RIDE WED",0.0,65.51
4779,9,1,637,"LYFT RIDE WED",83.78,0.0
4779,10,1,799,"LYFT RIDE WED",0.0,83.78
4779,11,1,637,"LYFT RIDE WED",161.72,0.0
4779,12,1,799,"LYFT RIDE WED",0.0,161.72
4779,13,1,637,"LYFT RIDE WED",136.9,0.0
4779,14,1,799,"LYFT RIDE WED",0.0,136.9
4779,15,1,637,"LYFT RIDE WED",139.8,0.0
4779,16,1,799,"LYFT RIDE WED",0.0,139.8
4779,17,1,637,"A2 HOSTING",175.04,0.0
4779,18,1,799,"A2 HOSTING",0.0,175.04
4779,19,1,637,"LYFT RIDE FRI",48.91,0.0
4779,20,1,799,"LYFT RIDE FRI",0.0,48.91
4779,21,1,637,"LYFT RIDE FRI",182.22,0.0
4779,22,1,799,"LYFT RIDE FRI",0.0,182.22
4779,23,1,637,"LYFT RIDE FRI",127.99,0.0
4779,24,1,799,"LYFT RIDE FRI",0.0,127.99
4779,25,1,637,"HP INSTANT",63.01,0.0
4779,26,1,799,"HP INSTANT",0.0,63.01
4779,27,1,637,"LYFT RIDE TUE",270.54,0.0
4779,28,1,799,"LYFT RIDE TUE",0.0,270.54
4779,29,1,569,"Unnacouted balance in debit Card",3581.22,0.0
4779,30,1,799,"Unnacouted balance in debit Card",0.0,3581.22
4780,1,1,588,"Online Banking fee",250.0,0.0
4780,2,1,356,"Online Banking fee",0.0,250.0
4780,3,1,588,"Online Banking fee",25.0,0.0
4780,4,1,356,"Online Banking fee",0.0,25.0
4780,5,1,817,"Tax from checkbook fees",44.0,0.0
4780,6,1,356,"Tax from checkbook fees",0.0,44.0
4780,7,1,588,"Bank fee - wire transfer fee",570.19,0.0
4780,8,1,356,"Bank fee - wire transfer fee",0.0,570.19
4780,9,1,817,"Tax from wire transfer fees",91.23,0.0
4780,10,1,356,"Tax from wire transfer fees",0.0,91.23
4781,1,1,356,"Invoice Payment K1134, K 1136 Y K1137 ",306378.11,0.0
4781,2,1,819,"Invoice Payment K 1134",0.0,107286.65
4781,3,1,589,"Invoice Payment K 1134",9509.93,0.0
4781,4,1,819,"Invoice Payment K 1136",0.0,107286.71
4781,5,1,589,"Invoice Payment K 1136",2588.86,0.0
4781,6,1,819,"Invoice Payment K 1137",0.0,107286.71
4781,7,1,589,"Invoice Payment K 1137",3383.17,0.0
4782,1,1,827,"I-5515",68965.52,0.0
4782,2,1,817,"I-5515   ",11034.48,0.0
4782,3,1,356,"INT. 9211499523  JJ CUSTOMER BUSINESS DEVELOPMENT, INC February 2019",0.0,80000.0
4783,1,1,799,"February'2019",2996.84,0.0
4783,2,1,356,"INT.0014995014  debit Card Pymnt 9036  February´2019.",0.0,2996.84
4784,1,1,834,"I-136",21120.0,0.0
4784,2,1,356,"CHQ.1097 xxx",0.0,21120.0
4785,1,1,588,"Online Banking fee",250.0,0.0
4785,2,1,356,"Online Banking fee",0.0,250.0
4785,3,1,588,"Online Banking fee",10.0,0.0
4785,4,1,356,"Online Banking fee",0.0,10.0
4785,5,1,817,"Tax from checkbook fees",41.6,0.0
4785,6,1,356,"Tax from checkbook fees",0.0,41.6
4786,1,1,569,"A2 HOSTING",166.79,0.0
4786,2,1,799,"A2 HOSTING",0.0,166.79
4786,3,1,637,"A2 HOSTING",175.04,0.0
4786,4,1,799,"A2 HOSTING",0.0,175.04
4786,5,1,637,"LYFT RIDE THU",672.07,0.0
4786,6,1,799,"LYFT RIDE THU",0.0,672.07
4786,7,1,637,"LYFT RIDE SAT",100.33,0.0
4786,8,1,799,"LYFT RIDE SAT",0.0,100.33
4786,9,1,637,"LYFT RIDE SUN",151.0,0.0
4786,10,1,799,"LYFT RIDE SUN",0.0,151.0
4786,11,1,637,"LYFT RIDE MON",168.19,0.0
4786,12,1,799,"LYFT RIDE MON",0.0,168.19
4786,13,1,637,"A2 HOSTING",166.79,0.0
4786,14,1,799,"A2 HOSTING",0.0,166.79
4786,15,1,637,"LYFT RIDE MON",119.81,0.0
4786,16,1,799,"LYFT RIDE MON",0.0,119.81
4786,17,1,637,"",0.0,0.0
4787,1,1,827,"I-5688",17597.64,0.0
4787,2,1,817,"I-5688   ",2815.62,0.0
4787,3,1,356,"INT. 8058781810  JJ CUSTOMER BUSINESS DEVELOPMENT, INC March 2019",0.0,20413.26
4788,1,1,827,"I-5689",86206.9,0.0
4788,2,1,817,"I-5689   ",13793.1,0.0
4788,3,1,356,"INT. 2527664212  JJ CUSTOMER BUSINESS DEVELOPMENT, INC March 2019",0.0,100000.0
4789,1,1,827,"I-5690",86206.9,0.0
4789,2,1,817,"I-5690   ",13793.1,0.0
4789,3,1,356,"INT. 6390551815  JJ CUSTOMER BUSINESS DEVELOPMENT, INC March 2019",0.0,100000.0
4790,1,1,827,"I-5687",86206.9,0.0
4790,2,1,817,"I-5687   ",13793.1,0.0
4790,3,1,356,"INT. 1036550418  JJ CUSTOMER BUSINESS DEVELOPMENT, INC March 2019",0.0,100000.0
4791,1,1,799,"Mar-19",2822.02,0.0
4791,2,1,356,"",0.0,2822.02
4792,1,1,544,"I-IWAQR2904857",11206.03,0.0
4792,2,1,817,"I-IWAQR2904857   ",1792.97,0.0
4792,3,1,544,"I-IWAQR2904891",9050.86,0.0
4792,4,1,817,"I-IWAQR2904891   ",1448.14,0.0
4792,5,1,356,"CHQ.1098 xxx",0.0,23498.0
4793,1,1,819,"I-K1139",107286.58,0.0
4793,2,1,818,"I-K1139",0.0,107286.58
4793,3,1,819,"I-K1140",107286.58,0.0
4793,4,1,818,"I-K1140",0.0,107286.58
4793,5,1,780,"I-K1141",181065.67,0.0
4793,6,1,778,"I-K1141",0.0,181065.67
4793,7,1,780,"I-K1142",181065.67,0.0
4793,8,1,778,"I-K1142",0.0,181065.67
4793,9,1,780,"I-K1143",181065.67,0.0
4793,10,1,778,"I-K1143",0.0,181065.67
4794,1,1,356,"Invoice Payment K 1141, K 1142, K 1143 ",456679.67,0.0
4794,2,1,780,"Invoice Payment K1141",0.0,181065.67
4794,3,1,589,"Invoice Payment K1141",11934.3,0.0
4794,4,1,784,"Invoice Payment K1141",16931.33,0.0
4794,5,1,780,"Invoice Payment K1142",0.0,181065.67
4794,6,1,589,"Invoice Payment K1142",11934.3,0.0
4794,7,1,784,"Invoice Payment K1142",16931.33,0.0
4794,8,1,780,"Invoice Payment K1143",0.0,181065.67
4794,9,1,589,"Invoice Payment K1143",11854.75,0.0
4794,10,1,784,"Invoice Payment K1143",16931.33,0.0
4795,1,1,588,"Bank fee - checkbook",15.0,0.0
4795,2,1,356,"Bank fee - checkbook",0.0,15.0
4795,3,1,817,"Tax from checkbook fees",2.4,0.0
4795,4,1,356,"Tax from checkbook fees",0.0,2.4
4795,5,1,588,"Online Banking fee",250.0,0.0
4795,6,1,356,"Online Banking fee",0.0,250.0
4795,7,1,588,"Online Banking fee",5.0,0.0
4795,8,1,356,"Online Banking fee",0.0,5.0
4795,9,1,817,"Tax from online banking",40.8,0.0
4795,10,1,356,"Tax from online banking",0.0,40.8
4795,11,1,588,"Bank fee - wire transfer fee",567.29,0.0
4795,12,1,356,"Bank fee - wire transfer fee",0.0,567.29
4795,13,1,817,"Tax from wire transfer fees",90.77,0.0
4795,14,1,356,"Tax from wire transfer fees",0.0,90.77
4796,1,1,637,"HP INSTANT INK",63.61,0.0
4796,2,1,799,"HP INSTANT INK",0.0,63.61
4796,3,1,637,"LYFT RIDE",90.07,0.0
4796,4,1,799,"LYFT RIDE",0.0,90.07
4796,5,1,637,"LYFT RIDE",193.54,0.0
4796,6,1,799,"LYFT RIDE",0.0,193.54
4796,7,1,637,"LYFT RIDE MON",136.17,0.0
4796,8,1,799,"LYFT RIDE MON",0.0,136.17
4796,9,1,637,"LYFT RIDE MON",152.31,0.0
4796,10,1,799,"LYFT RIDE MON",0.0,152.31
4796,11,1,637,"LYFT RIDE WED",147.91,0.0
4796,12,1,799,"LYFT RIDE WED",0.0,147.91
4796,13,1,637,"LYFT RIDE THU",218.67,0.0
4796,14,1,799,"LYFT RIDE THU",0.0,218.67
4796,15,1,637,"A2 HOSTING",175.04,0.0
4796,16,1,799,"A2 HOSTING",0.0,175.04
4796,17,1,637,"LYFT RIDE THU",99.34,0.0
4796,18,1,799,"LYFT RIDE THU",0.0,99.34
4796,19,1,637,"LYFT RIDE FRI",116.9,0.0
4796,20,1,799,"LYFT RIDE FRI",0.0,116.9
4796,21,1,637,"LYFT RIDE FRI",171.75,0.0
4796,22,1,799,"LYFT RIDE FRI",0.0,171.75
4796,23,1,637,"LYFT RIDE SUN",145.2,0.0
4796,24,1,799,"LYFT RIDE SUN",0.0,145.2
4796,25,1,637,"LYFT RIDE SUN",157.11,0.0
4796,26,1,799,"LYFT RIDE SUN",0.0,157.11
4796,27,1,637,"LYFT RIDE WED",141.98,0.0
4796,28,1,799,"LYFT RIDE WED",0.0,141.98
4796,29,1,841,"I-4DDC928C",17681.0,0.0
4796,30,1,799,"I-4DDC928C",0.0,17681.0
4796,31,1,841,"I-2171424D",17942.0,0.0
4796,32,1,799,"I-2171424D",0.0,17942.0
4796,33,1,841,"I-64442E40",14485.0,0.0
4796,34,1,799,"I-64442E40",0.0,14485.0
4796,35,1,637,"LYFT RIDE SAT",92.62,0.0
4796,36,1,799,"LYFT RIDE SAT",0.0,92.62
4796,37,1,637,"HP INSTANT INK",63.2,0.0
4796,38,1,799,"HP INSTANT INK",0.0,63.2
4796,39,1,637,"LYFT RIDE SAT",675.72,0.0
4796,40,1,799,"LYFT RIDE SAT",0.0,675.72
4796,41,1,841,"IBERIA",2840.94,0.0
4796,42,1,799,"IBERIA",0.0,2840.94
4796,43,1,637,"LYFT RIDE MON",144.42,0.0
4796,44,1,799,"LYFT RIDE MON",0.0,144.42
4796,45,1,637,"LYFT RIDE WED",72.98,0.0
4796,46,1,799,"LYFT RIDE WED",0.0,72.98
4796,47,1,637,"LYFT RIDE WED",94.83,0.0
4796,48,1,799,"LYFT RIDE WED",0.0,94.83
4796,49,1,637,"LYFT RIDE FRI",129.38,0.0
4796,50,1,799,"LYFT RIDE FRI",0.0,129.38
4796,51,1,637,"LYFT RIDE SUN",92.77,0.0
4796,52,1,799,"LYFT RIDE SUN",0.0,92.77
4796,53,1,637,"LYFT RIDE SUN",1102.0,0.0
4796,54,1,799,"LYFT RIDE SUN",0.0,1102.0
4797,1,1,834,"I-213",24500.0,0.0
4797,2,1,356,"CHQ 1049 xxx",0.0,24500.0
4798,1,1,544,"I-POSE5617262",11063.92,0.0
4798,2,1,817,"I-POSE5617262   ODM950324V2A",1770.23,0.0
4798,3,1,356,"CHQ 1101  xxx",0.0,12834.15
4799,1,1,473,"INT.0034951023   April 2019.",42773.76,0.0
4799,2,1,356,"INT.0034951023   April 2019.",0.0,42773.76
4800,1,1,827,"I-5810",86206.9,0.0
4800,2,1,817,"I-5810   ",13793.1,0.0
4800,3,1,356,"INT. 1702807119  JJ CUSTOMER BUSINESS DEVELOPMENT, INC April 2019",0.0,100000.0
4801,1,1,827,"I-5743",86206.9,0.0
4801,2,1,817,"I-5743   ",13793.1,0.0
